url,mode,duration_ms,status,fetched_with,got_title,trial
https://www.facebook.com/61564650838712/videos/1405752940319599/?rdid=k4oRLOuNGI8mLbKL#,login,2044,ok,requests,True,3
https://www.facebook.com/61564650838712/videos/1405752940319599/?rdid=k4oRLOuNGI8mLbKL#,login,2029,ok,requests,True,4
https://www.facebook.com/61564650838712/videos/1405752940319599/?rdid=k4oRLOuNGI8mLbKL#,login,1941,ok,requests,True,5
https://www.facebook.com/hersnailyuan,login,6769,ok,playwright,True,1
https://www.facebook.com/hersnailyuan,login,6474,ok,playwright,True,2
https://www.facebook.com/hersnailyuan,login,5035,ok,playwright,True,3
https://www.facebook.com/hersnailyuan,login,5111,ok,playwright,True,4
https://www.facebook.com/hersnailyuan,login,4921,ok,playwright,True,5
https://www.instagram.com/hersnailyuan?igshid=YmMyMTA2M2Y%3D&fbclid=IwY2xjawNkgvdleHRuA2FlbQIxMABicmlkETE0ZlU5Q1lrUDVlTUZsdnlyAR45xzwOSNEk8bUkwmwLvFyfVHH9689Pq_BYXWPgAL8aLdwNSEy_tdVafYlgSA_aem_49wK3vUOY4BpQeutGyIt2Q,login,2047,ok,requests,False,1
https://www.instagram.com/hersnailyuan?igshid=YmMyMTA2M2Y%3D&fbclid=IwY2xjawNkgvdleHRuA2FlbQIxMABicmlkETE0ZlU5Q1lrUDVlTUZsdnlyAR45xzwOSNEk8bUkwmwLvFyfVHH9689Pq_BYXWPgAL8aLdwNSEy_tdVafYlgSA_aem_49wK3vUOY4BpQeutGyIt2Q,login,2080,ok,requests,False,2
https://www.instagram.com/hersnailyuan?igshid=YmMyMTA2M2Y%3D&fbclid=IwY2xjawNkgvdleHRuA2FlbQIxMABicmlkETE0ZlU5Q1lrUDVlTUZsdnlyAR45xzwOSNEk8bUkwmwLvFyfVHH9689Pq_BYXWPgAL8aLdwNSEy_tdVafYlgSA_aem_49wK3vUOY4BpQeutGyIt2Q,login,1686,ok,requests,False,3
https://www.instagram.com/hersnailyuan?igshid=YmMyMTA2M2Y%3D&fbclid=IwY2xjawNkgvdleHRuA2FlbQIxMABicmlkETE0ZlU5Q1lrUDVlTUZsdnlyAR45xzwOSNEk8bUkwmwLvFyfVHH9689Pq_BYXWPgAL8aLdwNSEy_tdVafYlgSA_aem_49wK3vUOY4BpQeutGyIt2Q,login,2234,ok,requests,False,4
https://www.instagram.com/hersnailyuan?igshid=YmMyMTA2M2Y%3D&fbclid=IwY2xjawNkgvdleHRuA2FlbQIxMABicmlkETE0ZlU5Q1lrUDVlTUZsdnlyAR45xzwOSNEk8bUkwmwLvFyfVHH9689Pq_BYXWPgAL8aLdwNSEy_tdVafYlgSA_aem_49wK3vUOY4BpQeutGyIt2Q,login,1817,ok,requests,False,5
https://www.instagram.com/p/DE7AfJQJ6Ss/?img_index=1,login,2113,ok,requests,False,1
https://www.instagram.com/p/DE7AfJQJ6Ss/?img_index=1,login,1300,ok,requests,False,2
https://www.instagram.com/p/DE7AfJQJ6Ss/?img_index=1,login,1802,ok,requests,False,3
https://www.instagram.com/p/DE7AfJQJ6Ss/?img_index=1,login,1792,ok,requests,False,4
https://www.instagram.com/p/DE7AfJQJ6Ss/?img_index=1,login,1701,ok,requests,False,5
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,1492,ok,requests,False,1
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,1936,ok,requests,False,2
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,1590,ok,requests,False,3
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,1807,ok,requests,False,4
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,1963,ok,requests,False,5
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_button_share_sheet&igsh=MzRlODBiNWFlZA==,login,1323,ok,requests,False,1
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_button_share_sheet&igsh=MzRlODBiNWFlZA==,login,1916,ok,requests,False,2
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_button_share_sheet&igsh=MzRlODBiNWFlZA==,login,2278,ok,requests,False,3
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_button_share_sheet&igsh=MzRlODBiNWFlZA==,login,1297,ok,requests,False,4
https://www.instagram.com/p/DE7AfJQJ6Ss/?utm_source=ig_web_button_share_sheet&igsh=MzRlODBiNWFlZA==,login,1653,ok,requests,False,5
https://www.instagram.com/p/DP_apmFk4Wu/,login,1682,ok,requests,False,1
https://www.instagram.com/p/DP_apmFk4Wu/,login,2022,ok,requests,False,2
https://www.instagram.com/p/DP_apmFk4Wu/,login,1807,ok,requests,False,3
https://www.instagram.com/p/DP_apmFk4Wu/,login,1415,ok,requests,False,4
https://www.instagram.com/p/DP_apmFk4Wu/,login,1755,ok,requests,False,5
https://www.instagram.com/reel/DP_apmFk4Wu/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,1809,ok,requests,False,1
https://www.instagram.com/reel/DP_apmFk4Wu/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,1740,ok,requests,False,2
https://www.instagram.com/reel/DP_apmFk4Wu/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,2246,ok,requests,False,3
https://www.instagram.com/reel/DP_apmFk4Wu/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,1817,ok,requests,False,4
https://www.instagram.com/reel/DP_apmFk4Wu/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,login,2356,ok,requests,False,5
https://www.instagram.com/hersnailyuan?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,login,1955,ok,requests,False,1
https://www.instagram.com/hersnailyuan?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,login,2045,ok,requests,False,2
https://www.instagram.com/hersnailyuan?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,login,2258,ok,requests,False,3
https://www.instagram.com/hersnailyuan?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,login,1924,ok,requests,False,4
https://www.instagram.com/hersnailyuan?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,login,2209,ok,requests,False,5
https://www.facebook.com/hersnailyuan/mentions,login,7596,ok,playwright,True,1
https://www.facebook.com/hersnailyuan/mentions,login,6161,ok,playwright,True,2
https://www.facebook.com/hersnailyuan/mentions,login,6731,ok,playwright,True,3
https://www.facebook.com/hersnailyuan/mentions,login,5169,ok,playwright,True,4
https://www.facebook.com/hersnailyuan/mentions,login,5323,ok,playwright,True,5
https://www.facebook.com/hersnailyuan/live_videos,login,4257,ok,playwright,False,1
https://www.facebook.com/hersnailyuan/live_videos,login,4343,ok,playwright,False,2
https://www.facebook.com/hersnailyuan/live_videos,login,4318,ok,playwright,False,3
https://www.facebook.com/hersnailyuan/live_videos,login,4390,ok,playwright,False,4
https://www.facebook.com/hersnailyuan/live_videos,login,4184,ok,playwright,False,5
https://www.facebook.com/photo/?fbid=1232085938938450&set=pb.100064111650453.-2207520000,login,1546,ok,requests,False,1
https://www.facebook.com/photo/?fbid=1232085938938450&set=pb.100064111650453.-2207520000,login,1344,ok,requests,False,2
https://www.facebook.com/photo/?fbid=1232085938938450&set=pb.100064111650453.-2207520000,login,1673,ok,requests,False,3
https://www.facebook.com/photo/?fbid=1232085938938450&set=pb.100064111650453.-2207520000,login,2165,ok,requests,False,4
https://www.facebook.com/photo/?fbid=1232085938938450&set=pb.100064111650453.-2207520000,login,2154,ok,requests,False,5
https://www.facebook.com/share/p/17cWYoTQPo/?mibextid=wwXIfr,login,5261,ok,playwright,True,1
https://www.facebook.com/share/p/17cWYoTQPo/?mibextid=wwXIfr,login,5043,ok,playwright,True,2
https://www.facebook.com/share/p/17cWYoTQPo/?mibextid=wwXIfr,login,5066,ok,playwright,True,3
https://www.facebook.com/share/p/17cWYoTQPo/?mibextid=wwXIfr,login,5109,ok,playwright,True,4
https://www.facebook.com/share/p/17cWYoTQPo/?mibextid=wwXIfr,login,5963,ok,playwright,True,5
https://www.facebook.com/groups/1704458599779581/permalink/5307390156153056/?mibextid=wwXIfr&rdid=s8vsupFKMTgKqTO0&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F17cWYoTQPo%2F%3Fmibextid%3DwwXIfr#,login,5271,ok,playwright,True,1
https://www.facebook.com/groups/1704458599779581/permalink/5307390156153056/?mibextid=wwXIfr&rdid=s8vsupFKMTgKqTO0&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F17cWYoTQPo%2F%3Fmibextid%3DwwXIfr#,login,4640,ok,playwright,True,2
https://www.facebook.com/groups/1704458599779581/permalink/5307390156153056/?mibextid=wwXIfr&rdid=s8vsupFKMTgKqTO0&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F17cWYoTQPo%2F%3Fmibextid%3DwwXIfr#,login,4843,ok,playwright,True,3
https://www.facebook.com/groups/1704458599779581/permalink/5307390156153056/?mibextid=wwXIfr&rdid=s8vsupFKMTgKqTO0&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F17cWYoTQPo%2F%3Fmibextid%3DwwXIfr#,login,4421,ok,playwright,True,4
https://www.facebook.com/groups/1704458599779581/permalink/5307390156153056/?mibextid=wwXIfr&rdid=s8vsupFKMTgKqTO0&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F17cWYoTQPo%2F%3Fmibextid%3DwwXIfr#,login,4569,ok,playwright,True,5
https://www.facebook.com/share/1RDhK7mtYY/?mibextid=wwXIfr,login,5082,ok,playwright,False,1
https://www.facebook.com/share/1RDhK7mtYY/?mibextid=wwXIfr,login,5517,ok,playwright,False,2
https://www.facebook.com/share/1RDhK7mtYY/?mibextid=wwXIfr,login,4870,ok,playwright,False,3
https://www.facebook.com/share/1RDhK7mtYY/?mibextid=wwXIfr,login,4981,ok,playwright,False,4
https://www.facebook.com/share/1RDhK7mtYY/?mibextid=wwXIfr,login,5058,ok,playwright,False,5
https://www.facebook.com/photo.php?fbid=1387234192772611&set=a.666606608168710&type=3&mibextid=wwXIfr&rdid=j8aJdjRkl25NiPod&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1RDhK7mtYY%2F%3Fmibextid%3DwwXIfr#,login,1962,ok,requests,False,1
https://www.facebook.com/photo.php?fbid=1387234192772611&set=a.666606608168710&type=3&mibextid=wwXIfr&rdid=j8aJdjRkl25NiPod&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1RDhK7mtYY%2F%3Fmibextid%3DwwXIfr#,login,2018,ok,requests,False,2
https://www.facebook.com/photo.php?fbid=1387234192772611&set=a.666606608168710&type=3&mibextid=wwXIfr&rdid=j8aJdjRkl25NiPod&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1RDhK7mtYY%2F%3Fmibextid%3DwwXIfr#,login,1918,ok,requests,False,3
https://www.facebook.com/photo.php?fbid=1387234192772611&set=a.666606608168710&type=3&mibextid=wwXIfr&rdid=j8aJdjRkl25NiPod&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1RDhK7mtYY%2F%3Fmibextid%3DwwXIfr#,login,2070,ok,requests,False,4
https://www.facebook.com/photo.php?fbid=1387234192772611&set=a.666606608168710&type=3&mibextid=wwXIfr&rdid=j8aJdjRkl25NiPod&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1RDhK7mtYY%2F%3Fmibextid%3DwwXIfr#,login,1932,ok,requests,False,5
https://www.facebook.com/share/p/19NTkoKuui/?mibextid=wwXIfr,login,6419,ok,playwright,True,1
https://www.facebook.com/share/p/19NTkoKuui/?mibextid=wwXIfr,login,4481,ok,playwright,True,2
https://www.facebook.com/share/p/19NTkoKuui/?mibextid=wwXIfr,login,5950,ok,playwright,True,3
https://www.facebook.com/share/p/19NTkoKuui/?mibextid=wwXIfr,login,4932,ok,playwright,True,4
https://www.facebook.com/share/p/19NTkoKuui/?mibextid=wwXIfr,login,4493,ok,playwright,True,5
https://www.facebook.com/groups/667611897482905/permalink/1846349482942468/?mibextid=wwXIfr&rdid=uiFOY780NTMnkouH&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F19NTkoKuui%2F%3Fmibextid%3DwwXIfr#,login,4422,ok,playwright,True,1
https://www.facebook.com/groups/667611897482905/permalink/1846349482942468/?mibextid=wwXIfr&rdid=uiFOY780NTMnkouH&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F19NTkoKuui%2F%3Fmibextid%3DwwXIfr#,login,4807,ok,playwright,True,2
https://www.facebook.com/groups/667611897482905/permalink/1846349482942468/?mibextid=wwXIfr&rdid=uiFOY780NTMnkouH&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F19NTkoKuui%2F%3Fmibextid%3DwwXIfr#,login,4273,ok,playwright,True,3
https://www.facebook.com/groups/667611897482905/permalink/1846349482942468/?mibextid=wwXIfr&rdid=uiFOY780NTMnkouH&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F19NTkoKuui%2F%3Fmibextid%3DwwXIfr#,login,4735,ok,playwright,True,4
https://www.facebook.com/groups/667611897482905/permalink/1846349482942468/?mibextid=wwXIfr&rdid=uiFOY780NTMnkouH&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F19NTkoKuui%2F%3Fmibextid%3DwwXIfr#,login,4740,ok,playwright,True,5
https://www.facebook.com/share/v/17gk4fh3aL/?mibextid=wwXIfr,login,5005,ok,playwright,True,1
https://www.facebook.com/share/v/17gk4fh3aL/?mibextid=wwXIfr,login,6294,ok,playwright,True,2
https://www.facebook.com/share/v/17gk4fh3aL/?mibextid=wwXIfr,login,5538,ok,playwright,True,3
https://www.facebook.com/share/v/17gk4fh3aL/?mibextid=wwXIfr,login,6048,ok,playwright,True,4
https://www.facebook.com/share/v/17gk4fh3aL/?mibextid=wwXIfr,login,5882,ok,playwright,True,5
https://www.facebook.com/meme.ttshow/videos/幫我吹一下/1195357542384815/?mibextid=wwXIfr&rdid=mx1wRdPZtRVFM4hS,login,2273,ok,requests,True,1
https://www.facebook.com/meme.ttshow/videos/幫我吹一下/1195357542384815/?mibextid=wwXIfr&rdid=mx1wRdPZtRVFM4hS,login,1763,ok,requests,True,2
https://www.facebook.com/meme.ttshow/videos/幫我吹一下/1195357542384815/?mibextid=wwXIfr&rdid=mx1wRdPZtRVFM4hS,login,2223,ok,requests,True,3
https://www.facebook.com/meme.ttshow/videos/幫我吹一下/1195357542384815/?mibextid=wwXIfr&rdid=mx1wRdPZtRVFM4hS,login,2075,ok,requests,True,4
https://www.facebook.com/meme.ttshow/videos/幫我吹一下/1195357542384815/?mibextid=wwXIfr&rdid=mx1wRdPZtRVFM4hS,login,2271,ok,requests,True,5
https://www.facebook.com/share/p/1QhsvhqxKC/?mibextid=wwXIfr,login,7023,ok,playwright,True,1
https://www.facebook.com/share/p/1QhsvhqxKC/?mibextid=wwXIfr,login,5411,ok,playwright,True,2
https://www.facebook.com/share/p/1QhsvhqxKC/?mibextid=wwXIfr,login,5713,ok,playwright,True,3
https://www.facebook.com/share/p/1QhsvhqxKC/?mibextid=wwXIfr,login,4804,ok,playwright,True,4
https://www.facebook.com/share/p/1QhsvhqxKC/?mibextid=wwXIfr,login,4613,ok,playwright,True,5
https://www.facebook.com/groups/592850912909945/permalink/1189131896615174/?mibextid=wwXIfr&rdid=hsxG1Xtmh35dfvvV&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1QhsvhqxKC%2F%3Fmibextid%3DwwXIfr#,login,4312,ok,playwright,True,1
https://www.facebook.com/groups/592850912909945/permalink/1189131896615174/?mibextid=wwXIfr&rdid=hsxG1Xtmh35dfvvV&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1QhsvhqxKC%2F%3Fmibextid%3DwwXIfr#,login,4431,ok,playwright,True,2
https://www.facebook.com/groups/592850912909945/permalink/1189131896615174/?mibextid=wwXIfr&rdid=hsxG1Xtmh35dfvvV&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1QhsvhqxKC%2F%3Fmibextid%3DwwXIfr#,login,4394,ok,playwright,True,3
https://www.facebook.com/groups/592850912909945/permalink/1189131896615174/?mibextid=wwXIfr&rdid=hsxG1Xtmh35dfvvV&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1QhsvhqxKC%2F%3Fmibextid%3DwwXIfr#,login,4467,ok,playwright,True,4
https://www.facebook.com/groups/592850912909945/permalink/1189131896615174/?mibextid=wwXIfr&rdid=hsxG1Xtmh35dfvvV&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1QhsvhqxKC%2F%3Fmibextid%3DwwXIfr#,login,4701,ok,playwright,True,5
https://www.facebook.com/share/17YUnYfuRh/?mibextid=wwXIfr,login,5031,ok,playwright,True,1
https://www.facebook.com/share/17YUnYfuRh/?mibextid=wwXIfr,login,9719,ok,playwright,True,2
https://www.facebook.com/share/17YUnYfuRh/?mibextid=wwXIfr,login,6660,ok,playwright,True,3
https://www.facebook.com/share/17YUnYfuRh/?mibextid=wwXIfr,login,7127,ok,playwright,True,4
https://www.facebook.com/share/17YUnYfuRh/?mibextid=wwXIfr,login,4936,ok,playwright,True,5
https://www.facebook.com/100064820420967/posts/1256338826536786/?mibextid=wwXIfr&rdid=RvZxjuOQvyDhEzO8#,login,5462,ok,playwright,True,1
https://www.facebook.com/100064820420967/posts/1256338826536786/?mibextid=wwXIfr&rdid=RvZxjuOQvyDhEzO8#,login,5503,ok,playwright,True,2
https://www.facebook.com/100064820420967/posts/1256338826536786/?mibextid=wwXIfr&rdid=RvZxjuOQvyDhEzO8#,login,5423,ok,playwright,True,3
https://www.facebook.com/100064820420967/posts/1256338826536786/?mibextid=wwXIfr&rdid=RvZxjuOQvyDhEzO8#,login,5050,ok,playwright,True,4
https://www.facebook.com/100064820420967/posts/1256338826536786/?mibextid=wwXIfr&rdid=RvZxjuOQvyDhEzO8#,login,4832,ok,playwright,True,5
https://www.facebook.com/share/1Cmt7QsSxP/?mibextid=wwXIfr,login,4561,ok,playwright,True,1
https://www.facebook.com/share/1Cmt7QsSxP/?mibextid=wwXIfr,login,7583,ok,playwright,True,2
https://www.facebook.com/share/1Cmt7QsSxP/?mibextid=wwXIfr,login,8930,ok,playwright,True,3
https://www.facebook.com/share/1Cmt7QsSxP/?mibextid=wwXIfr,login,6574,ok,playwright,True,4
https://www.facebook.com/share/1Cmt7QsSxP/?mibextid=wwXIfr,login,7749,ok,playwright,True,5
https://www.facebook.com/share/1D9PTi7DtQ/?mibextid=wwXIfr,login,9214,ok,playwright,False,1
https://www.facebook.com/share/1D9PTi7DtQ/?mibextid=wwXIfr,login,6840,ok,playwright,False,2
https://www.facebook.com/share/1D9PTi7DtQ/?mibextid=wwXIfr,login,5976,ok,playwright,False,3
https://www.facebook.com/share/1D9PTi7DtQ/?mibextid=wwXIfr,login,6683,ok,playwright,False,4
https://www.facebook.com/share/1D9PTi7DtQ/?mibextid=wwXIfr,login,6083,ok,playwright,False,5
https://www.facebook.com/share/1BVwLq1Mx4/?mibextid=wwXIfr,login,5915,ok,playwright,True,1
https://www.facebook.com/share/1BVwLq1Mx4/?mibextid=wwXIfr,login,6702,ok,playwright,True,2
https://www.facebook.com/share/1BVwLq1Mx4/?mibextid=wwXIfr,login,6643,ok,playwright,True,3
https://www.facebook.com/share/1BVwLq1Mx4/?mibextid=wwXIfr,login,5786,ok,playwright,True,4
https://www.facebook.com/share/1BVwLq1Mx4/?mibextid=wwXIfr,login,5703,ok,playwright,True,5
https://www.facebook.com/Alan.Lin727?mibextid=wwXIfr&rdid=ogsrDw2aXvOzrjxt&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1BVwLq1Mx4%2F%3Fmibextid%3DwwXIfr#,login,6077,ok,playwright,True,1
https://www.facebook.com/Alan.Lin727?mibextid=wwXIfr&rdid=ogsrDw2aXvOzrjxt&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1BVwLq1Mx4%2F%3Fmibextid%3DwwXIfr#,login,5129,ok,playwright,True,2
https://www.facebook.com/Alan.Lin727?mibextid=wwXIfr&rdid=ogsrDw2aXvOzrjxt&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1BVwLq1Mx4%2F%3Fmibextid%3DwwXIfr#,login,5641,ok,playwright,True,3
https://www.facebook.com/Alan.Lin727?mibextid=wwXIfr&rdid=ogsrDw2aXvOzrjxt&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1BVwLq1Mx4%2F%3Fmibextid%3DwwXIfr#,login,5084,ok,playwright,True,4
